MHI|Pioneer Municipal High Income Trust|15.29|345220295.75|n/a|2003|n/a|n/a|http://www.nasdaq.com/symbol/mhi|
PXD|Pioneer Natural Resources Company|210.15|30061316752.65|n/a|n/a|Energy|Oil & Gas Production|http://www.nasdaq.com/symbol/pxd|
PJC|Piper Jaffray Companies|44.61|725690186.13|n/a|n/a|Finance|Investment Bankers/Brokers/Service|http://www.nasdaq.com/symbol/pjc|
PBI|Pitney Bowes Inc.|27.61|5594895176.53|n/a|n/a|Miscellaneous|Office Equipment/Supplies/Services|http://www.nasdaq.com/symbol/pbi|
PBI^A|Pitney Bowes Inc.|26.2399|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/pbi^a|
PBI^B|Pitney Bowes Inc.|25.8|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/pbi^b|
PAA|Plains All American Pipeline, L.P.|56.1|20413314009|n/a|1998|Energy|Natural Gas Distribution|http://www.nasdaq.com/symbol/paa|
PAGP|Plains Group Holdings, L.P.|27.47|16647637864.31|n/a|2013|Energy|Natural Gas Distribution|http://www.nasdaq.com/symbol/pagp|
PLT|Plantronics, Inc.|45.62|1941070142.92|n/a|1994|Public Utilities|Telecommunications Equipment|http://www.nasdaq.com/symbol/plt|
PAH|Platform Specialty Products Corporation|26.78|3253531122.4|n/a|2014|Basic Industries|Major Chemicals|http://www.nasdaq.com/symbol/pah|
PTP|Platinum Underwriters Holdings, Ltd|64.24|1730205406.16|n/a|2002|Finance|Property-Casualty Insurers|http://www.nasdaq.com/symbol/ptp|
PCL|Plum Creek Timber Company, Inc.|45.14|7994137680.18|n/a|n/a|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/pcl|
PGEM|Ply Gem Holdings, Inc.|12.01|814768584.48|n/a|2013|Basic Industries|Forest Products|http://www.nasdaq.com/symbol/pgem|
PNC|PNC Financial Services Group, Inc. (The)|84.76|45272753528.08|n/a|n/a|Finance|Major Banks|http://www.nasdaq.com/symbol/pnc|
PNC/WS|PNC Financial Services Group, Inc. (The)|23|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/pnc/ws|
PNC^P|PNC Financial Services Group, Inc. (The)|27|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/pnc^p|
PNC^Q|PNC Financial Services Group, Inc. (The)|23.02|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/pnc^q|
PNM|PNM Resources, Inc. (Holding Co.)|28.21|2247028733.04|n/a|n/a|Public Utilities|Electric Utilities: Central|http://www.nasdaq.com/symbol/pnm|
PII|Polaris Industries Inc.|130.93|8626825559.34|n/a|n/a|Capital Goods|Industrial Specialties|http://www.nasdaq.com/symbol/pii|
POL|PolyOne Corporation|40.04|3768759954.96|n/a|n/a|Basic Industries|Major Chemicals|http://www.nasdaq.com/symbol/pol|
PPO|Polypore International Inc|44.51|2006434598.88|n/a|2007|Basic Industries|Major Chemicals|http://www.nasdaq.com/symbol/ppo|
POR|Portland General Electric Company|32.99|2579235924.44|n/a|n/a|Public Utilities|Electric Utilities: Central|http://www.nasdaq.com/symbol/por|
PT|Portugal Telecom SGPS, S.A .|3.69|3308131125|n/a|1995|Public Utilities|Telecommunications Equipment|http://www.nasdaq.com/symbol/pt|
PKX|POSCO|72.27|23063850025.92|n/a|1994|Basic Industries|Steel/Iron Ore|http://www.nasdaq.com/symbol/pkx|
POST|Post Holdings, Inc.|50.23|1931656985.43|n/a|2012|Consumer Non-Durables|Packaged Foods|http://www.nasdaq.com/symbol/post|
PPS|Post Properties, Inc.|51.09|2776181706.87|n/a|1993|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/pps|
PPS^A|Post Properties, Inc.|61.45|0|n/a|n/a|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/pps^a|
POT|Potash Corporation of Saskatchewan Inc.|36.4|30758614468.4|n/a|1989|Basic Industries|Agricultural Chemicals|http://www.nasdaq.com/symbol/pot|
POWR|PowerSecure International, Inc|8.39|187635319.18|n/a|n/a|Miscellaneous|Business Services|http://www.nasdaq.com/symbol/powr|
PPG|PPG Industries, Inc.|201|27790289949|n/a|n/a|Basic Industries|Paints/Coatings|http://www.nasdaq.com/symbol/ppg|
PPX|PPL Capital Funding, Inc.|23.95|0|n/a|n/a|Public Utilities|Electric Utilities: Central|http://www.nasdaq.com/symbol/ppx|
PPL|PPL Corporation|34.78|21972073710|n/a|n/a|Public Utilities|Electric Utilities: Central|http://www.nasdaq.com/symbol/ppl|
PYB|PPlus Trust|25.21|0|n/a|n/a|Finance|Finance: Consumer Services|http://www.nasdaq.com/symbol/pyb|
PYC/CL|PPlus Trust|25.44|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/pyc/cl|
PYK|PPlus Trust|25.25|0|n/a|n/a|Finance|Finance: Consumer Services|http://www.nasdaq.com/symbol/pyk|
PYS|PPlus Trust|23.501|0|n/a|n/a|Finance|Finance: Consumer Services|http://www.nasdaq.com/symbol/pys|
PYT|PPlus Trust|20.96|0|n/a|n/a|Finance|Finance: Consumer Services|http://www.nasdaq.com/symbol/pyt|
PX|Praxair, Inc.|132.5|38813856362.5|n/a|n/a|Basic Industries|Major Chemicals|http://www.nasdaq.com/symbol/px|
PCP|Precision Castparts Corporation|252.9|36728099492.4|n/a|n/a|Basic Industries|Metal Fabrications|http://www.nasdaq.com/symbol/pcp|
PDS|Precision Drilling Corporation|12.7|3714558052.2|n/a|n/a|Energy|Oil & Gas Production|http://www.nasdaq.com/symbol/pds|
PJL|Preferred Plus Trust Ser QWS 2 Tr Ctf|25.8|0|n/a|n/a|Finance|Finance: Consumer Services|http://www.nasdaq.com/symbol/pjl|
PJS|Preferred Plus Trust Ser QWS 2 Tr Ctf|25.33|0|n/a|n/a|Finance|Finance: Consumer Services|http://www.nasdaq.com/symbol/pjs|
PGI|Premiere Global Services, Inc.|13.25|639240870.5|n/a|n/a|Miscellaneous|Business Services|http://www.nasdaq.com/symbol/pgi|
PBH|Prestige Brand Holdings, Inc.|34.07|1765346657.74|n/a|2005|Health Care|Major Pharmaceuticals|http://www.nasdaq.com/symbol/pbh|
PVG|Pretium Resources, Inc.|6.51|706181214.27|n/a|n/a|Basic Industries|Precious Metals|http://www.nasdaq.com/symbol/pvg|
PRI|Primerica, Inc.|45.33|2466659691.96|n/a|2010|Finance|Life Insurance|http://www.nasdaq.com/symbol/pri|
PPP|Primero Mining Corp|6.49|1035641094.51|n/a|n/a|Basic Industries|Precious Metals|http://www.nasdaq.com/symbol/ppp|
PFG|Principal Financial Group Inc|46.63|13719994374.43|n/a|2001|Finance|Accident &Health Insurance|http://www.nasdaq.com/symbol/pfg|
PFG^B|Principal Financial Group Inc|25.92|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/pfg^b|
PGZ|Principal Real Estate Income Fund|19.28|133028144|n/a|2013|n/a|n/a|http://www.nasdaq.com/symbol/pgz|
PVTD|PrivateBancorp, Inc.|25.5|0|n/a|n/a|Finance|Major Banks|http://www.nasdaq.com/symbol/pvtd|
PRA|ProAssurance Corporation|45.35|2692562647.6|n/a|n/a|Finance|Property-Casualty Insurers|http://www.nasdaq.com/symbol/pra|
PG|Procter & Gamble Company (The)|80.4|217559206190.4|n/a|n/a|Basic Industries|Package Goods/Cosmetics|http://www.nasdaq.com/symbol/pg|
PGR|Progressive Corporation (The)|25.17|14900793612.51|n/a|n/a|Finance|Property-Casualty Insurers|http://www.nasdaq.com/symbol/pgr|
BIN|Progressive Waste Solutions Ltd.|25.96|2990061870.84|n/a|n/a|Public Utilities|Environmental Services|http://www.nasdaq.com/symbol/bin|
PLD|ProLogis, Inc.|41.34|20657101920|n/a|n/a|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/pld|
PRIS|Promotora De Informaciones SA|1.71|450012351.78|n/a|n/a|Consumer Services|Television Services|http://www.nasdaq.com/symbol/pris|
PRIS/B|Promotora De Informaciones SA|2.5|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/pris/b|
PRO|PROS Holdings, Inc.|23.26|673200619.42|n/a|2007|Technology|EDP Services|http://www.nasdaq.com/symbol/pro|
PRY|Prospect Capital Corporation|25.84|7752000|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/pry|
PB|Prosperity Bancshares, Inc.|58.2|4058379702|n/a|n/a|Finance|Major Banks|http://www.nasdaq.com/symbol/pb|
PL|Protective Life Corporation|52.12|4109500323.76|n/a|n/a|Finance|Life Insurance|http://www.nasdaq.com/symbol/pl|
PL^B|Protective Life Corporation|24.95|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/pl^b|
PL^C|Protective Life Corporation|25.096|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/pl^c|
PL^E|Protective Life Corporation|24.74|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/pl^e|
PLP|Protective Life Corporation|22.06|0|n/a|n/a|Finance|Life Insurance|http://www.nasdaq.com/symbol/plp|
PRLB|Proto Labs, Inc.|66.84|1711848597.6|n/a|2012|Capital Goods|Metal Fabrications|http://www.nasdaq.com/symbol/prlb|
PFS|Provident Financial Services, Inc|17.05|1027671103.25|n/a|2003|Finance|Savings Institutions|http://www.nasdaq.com/symbol/pfs|
PFK|Prudential Financial, Inc.|26.66|0|n/a|n/a|Finance|Life Insurance|http://www.nasdaq.com/symbol/pfk|
PJH|Prudential Financial, Inc.|24.72|0|n/a|n/a|Finance|Life Insurance|http://www.nasdaq.com/symbol/pjh|
PRH|Prudential Financial, Inc.|24.421|0|n/a|n/a|Finance|Life Insurance|http://www.nasdaq.com/symbol/prh|
PRU|Prudential Financial, Inc.|82.13|37944060000|n/a|2001|Finance|Life Insurance|http://www.nasdaq.com/symbol/pru|
GHY|Prudential Global Short Duration High Yield Fund, Inc.|17.88|731718956.52|n/a|2012|n/a|n/a|http://www.nasdaq.com/symbol/ghy|
PUK|Prudential Public Limited Company|46.65|59720903992.2|n/a|n/a|Finance|Life Insurance|http://www.nasdaq.com/symbol/puk|
PUK^|Prudential Public Limited Company|25.82|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/puk^|
PUK^A|Prudential Public Limited Company|25.83|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/puk^a|
ISD|Prudential Short Duration High Yield Fund, Inc.|17.77|590971985.48|n/a|2012|n/a|n/a|http://www.nasdaq.com/symbol/isd|
PSB|PS Business Parks, Inc.|84.03|2260082308.08|n/a|n/a|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/psb|
PSB^R|PS Business Parks, Inc.|25.8|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/psb^r|
PSB^S|PS Business Parks, Inc.|25.3|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/psb^s|
PSB^T|PS Business Parks, Inc.|24.3101|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/psb^t|
PSB^U|PS Business Parks, Inc.|23.62|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/psb^u|
PSB^V|PS Business Parks, Inc.|23.63|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/psb^v|
TLK|PT Telekomunikasi Indonesia, Tbk|44.04|106908039769.56|n/a|n/a|Public Utilities|Telecommunications Equipment|http://www.nasdaq.com/symbol/tlk|
PEG|Public Service Enterprise Group Incorporated|38.5|19478245248|n/a|n/a|Public Utilities|Power Generation|http://www.nasdaq.com/symbol/peg|
PSA|Public Storage|169.99|29330071540.18|n/a|n/a|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/psa|
PSA^O|Public Storage|26.5155|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/psa^o|
PSA^P|Public Storage|26.03|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/psa^p|
PSA^Q|Public Storage|26.42|0|n/a|n/a|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/psa^q|
PSA^R|Public Storage|25.88|0|n/a|n/a|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/psa^r|
PSA^S|Public Storage|25.0955|0|n/a|n/a|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/psa^s|
PSA^T|Public Storage|24.6|0|n/a|n/a|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/psa^t|
PSA^U|Public Storage|24.0308|0|n/a|n/a|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/psa^u|
PSA^V|Public Storage|22.93|0|n/a|n/a|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/psa^v|
PSA^W|Public Storage|22.47|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/psa^w|
PSA^X|Public Storage|22.63|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/psa^x|
PSA^Y|Public Storage|25.7|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/psa^y|
PULS|Pulse Electronics Corporation|2.9|49931301|n/a|n/a|Capital Goods|Industrial Machinery/Components|http://www.nasdaq.com/symbol/puls|
PHM|PulteGroup, Inc.|19.74|7474588091.46|n/a|n/a|Capital Goods|Homebuilding|http://www.nasdaq.com/symbol/phm|
PBYI|Puma Biotechnology Inc|77.5|2334130972.5|n/a|n/a|Health Care|Major Pharmaceuticals|http://www.nasdaq.com/symbol/pbyi|
PCF|Putnam High Income Bond Fund|8.65|148491349.5|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/pcf|
PMM|Putnam Managed Municipal Income Trust|7.21|415967265.42|n/a|1989|n/a|n/a|http://www.nasdaq.com/symbol/pmm|
PIM|Putnam Master Intermediate Income Trust|5.07|333051463.68|n/a|1988|n/a|n/a|http://www.nasdaq.com/symbol/pim|
PMO|Putnam Municipal Opportunities Trust|11.77|504741808.12|n/a|1993|n/a|n/a|http://www.nasdaq.com/symbol/pmo|
PPT|Putnam Premier Income Trust|5.53|785395236.15|n/a|1988|n/a|n/a|http://www.nasdaq.com/symbol/ppt|
PVH|PVH Corp.|132.03|10862766533.61|n/a|n/a|Consumer Non-Durables|Apparel|http://www.nasdaq.com/symbol/pvh|
PZN|Pzena Investment Management Inc|10.29|670799214.12|n/a|2007|Finance|Investment Managers|http://www.nasdaq.com/symbol/pzn|
QTWO|Q2 Holdings, Inc.|13.13|447447987.09|n/a|2014|Technology|Computer Software: Prepackaged Software|http://www.nasdaq.com/symbol/qtwo|
QEPM|QEP Midstream Partners, LP|24.25|1295532897.25|n/a|2013|Public Utilities|Natural Gas Distribution|http://www.nasdaq.com/symbol/qepm|
QEP|QEP Resources, Inc.|31.92|5747845795.44|n/a|n/a|Energy|Oil & Gas Production|http://www.nasdaq.com/symbol/qep|
QIHU|Qihoo 360 Technology Co. Ltd.|95.66|12046203604.8|n/a|2011|Technology|EDP Services|http://www.nasdaq.com/symbol/qihu|
QRE|QR Energy, LP|17.82|1156121540.64|n/a|2010|Energy|Oil & Gas Production|http://www.nasdaq.com/symbol/qre|
QTS|QTS Realty Trust, Inc.|29.1|844388123.4|n/a|2013|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/qts|
QUAD|Quad Graphics, Inc|21.1|1029760327.7|n/a|n/a|Miscellaneous|Publishing|http://www.nasdaq.com/symbol/quad|
KWR|Quaker Chemical Corporation|74.65|987374424.05|n/a|n/a|Basic Industries|Major Chemicals|http://www.nasdaq.com/symbol/kwr|
NX|Quanex Building Products Corporation|18.15|680405512.05|n/a|n/a|Capital Goods|Metal Fabrications|http://www.nasdaq.com/symbol/nx|
PWR|Quanta Services, Inc.|34.09|7276867456.39|n/a|n/a|Capital Goods|Engineering & Construction|http://www.nasdaq.com/symbol/pwr|
QTM|Quantum Corporation|1.13|280953427.76|n/a|n/a|Technology|Electronic Components|http://www.nasdaq.com/symbol/qtm|
DGX|Quest Diagnostics Incorporated|59.6|8611323641.6|n/a|n/a|Health Care|Medical Specialities|http://www.nasdaq.com/symbol/dgx|
STR|Questar Corporation|23.96|4196496075.48|n/a|n/a|Public Utilities|Oil & Gas Production|http://www.nasdaq.com/symbol/str|
KWK|Quicksilver Resources Inc.|2.52|446886568.8|n/a|n/a|Energy|Oil & Gas Production|http://www.nasdaq.com/symbol/kwk|
ZQK|Quiksilver, Inc.|6.15|1048044371.85|n/a|n/a|Consumer Non-Durables|Apparel|http://www.nasdaq.com/symbol/zqk|
Q|Quintiles Transitional Holdings Inc.|50.87|6620324353.92|n/a|2013|Health Care|Biotechnology: Commercial Physical & Biological Resarch|http://www.nasdaq.com/symbol/q|
CTQ|Qwest Corporation|26.28|0|n/a|n/a|Public Utilities|Telecommunications Equipment|http://www.nasdaq.com/symbol/ctq|
CTU|Qwest Corporation|26.16|0|n/a|n/a|Public Utilities|Telecommunications Equipment|http://www.nasdaq.com/symbol/ctu|
CTW|Qwest Corporation|26.73|0|n/a|n/a|Public Utilities|Telecommunications Equipment|http://www.nasdaq.com/symbol/ctw|
CTX|Qwest Corporation|26.23|3287133422.76|n/a|n/a|Public Utilities|Telecommunications Equipment|http://www.nasdaq.com/symbol/ctx|
CTY|Qwest Corporation|23.2778|0|n/a|2013|Public Utilities|Telecommunications Equipment|http://www.nasdaq.com/symbol/cty|
RAX|Rackspace Hosting, Inc|36.27|5152966419.51|n/a|2008|Technology|Computer Software: Programming, Data Processing|http://www.nasdaq.com/symbol/rax|
RDN|Radian Group Inc.|14.49|2767544863.65|n/a|n/a|Finance|Property-Casualty Insurers|http://www.nasdaq.com/symbol/rdn|
RSH|Radioshack Corporation|1.45|149339934.1|n/a|n/a|Consumer Services|Consumer Electronics/Video Chains|http://www.nasdaq.com/symbol/rsh|
RAS|RAIT Financial Trust|7.87|647629438.09|n/a|1998|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/ras|
RAS^A|RAIT Financial Trust|24.29|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/ras^a|
RAS^B|RAIT Financial Trust|24.8099|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/ras^b|
RAS^C|RAIT Financial Trust|25.1901|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/ras^c|
RFT|RAIT Financial Trust|24.95|0|n/a|2014|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/rft|
RALY|Rally Software Development Corp.|14.6|362913981.2|n/a|2013|Technology|Computer Software: Prepackaged Software|http://www.nasdaq.com/symbol/raly|
RL|Ralph Lauren Corporation|153.06|13580697118.86|n/a|1997|Consumer Non-Durables|Apparel|http://www.nasdaq.com/symbol/rl|
RPT|Ramco-Gershenson Properties Trust|16.57|1132751347.46|n/a|n/a|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/rpt|
RPT^D|Ramco-Gershenson Properties Trust|61.25|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/rpt^d|
RRC|Range Resources Corporation|91.93|15065444641.32|n/a|n/a|Energy|Oil & Gas Production|http://www.nasdaq.com/symbol/rrc|
RJD|Raymond James Financial, Inc.|27.0303|0|n/a|n/a|Finance|Investment Bankers/Brokers/Service|http://www.nasdaq.com/symbol/rjd|
RJF|Raymond James Financial, Inc.|48.25|6806872996|n/a|n/a|Finance|Investment Bankers/Brokers/Service|http://www.nasdaq.com/symbol/rjf|
RYN|Rayonier Inc.|47.04|5948942059.2|n/a|n/a|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/ryn|
RTN|Raytheon Company|96.97|30337743290|n/a|n/a|Capital Goods|Industrial Machinery/Components|http://www.nasdaq.com/symbol/rtn|
RCAP|RCS CAPITAL CORPORATION|28.57|809023489.66|n/a|2013|Finance|Investment Bankers/Brokers/Service|http://www.nasdaq.com/symbol/rcap|
RMAX|RE/MAX Holdings, Inc.|27.77|322353410.21|n/a|2013|Finance|Real Estate|http://www.nasdaq.com/symbol/rmax|
RLD|RealD Inc|11.93|587765032.95|n/a|2010|Technology|Radio And Television Broadcasting And Communications Equipment|http://www.nasdaq.com/symbol/rld|
RLGY|Realogy Holdings Corp.|37.41|5466421775.4|n/a|2012|Finance|Real Estate|http://www.nasdaq.com/symbol/rlgy|
O|Realty Income Corporation|43.36|9601718962.88|n/a|n/a|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/o|
O^E|Realty Income Corporation|25.38|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/o^e|
O^F|Realty Income Corporation|25.59|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/o^f|
RHT|Red Hat, Inc.|50.54|9569459961.74|n/a|n/a|Technology|Computer Software: Programming, Data Processing|http://www.nasdaq.com/symbol/rht|
RLH|Red Lion Hotels Corporation|5.85|115471582.2|n/a|n/a|Consumer Services|Hotels/Resorts|http://www.nasdaq.com/symbol/rlh|
RLH^A|Red Lion Hotels Corporation|25.95|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/rlh^a|
RWT|Redwood Trust, Inc.|19.41|1610482075.11|n/a|1995|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/rwt|
ENL|Reed Elsevier NV|44.6|14837504718.8|n/a|n/a|Consumer Services|Publishing|http://www.nasdaq.com/symbol/enl|
RUK|Reed Elsevier PLC|63.91|18579781308.55|n/a|n/a|Consumer Services|Publishing|http://www.nasdaq.com/symbol/ruk|
RBC|Regal Beloit Corporation|77.12|3480296192.64|n/a|n/a|Consumer Durables|Metal Fabrications|http://www.nasdaq.com/symbol/rbc|
RGC|Regal Entertainment Group|19.63|3065776004.85|n/a|2002|Consumer Services|Movies/Entertainment|http://www.nasdaq.com/symbol/rgc|
REG|Regency Centers Corporation|53.39|4930073443.35|n/a|1993|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/reg|
REG^F|Regency Centers Corporation|25.79|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/reg^f|
REG^G|Regency Centers Corporation|23.718|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/reg^g|
RGP|Regency Energy Partners LP|27.59|10010263063.32|n/a|n/a|Energy|Oil & Gas Production|http://www.nasdaq.com/symbol/rgp|
RM|Regional Management Corp.|14.29|181509022.09|n/a|2012|Finance|Finance: Consumer Services|http://www.nasdaq.com/symbol/rm|
RF|Regions Financial Corporation|10.1|13927973154.3|n/a|n/a|Finance|Major Banks|http://www.nasdaq.com/symbol/rf|
RF^A|Regions Financial Corporation|24.68|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/rf^a|
RF^B|Regions Financial Corporation|25.46|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/rf^b|
RGS|Regis Corporation|13.69|775906240.78|n/a|1991|Consumer Services|Other Consumer Services|http://www.nasdaq.com/symbol/rgs|
RGA|Reinsurance Group of America, Incorporated|78.25|5405320791.5|n/a|n/a|Finance|Accident &Health Insurance|http://www.nasdaq.com/symbol/rga|
RZA|Reinsurance Group of America, Incorporated|26.65|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/rza|
RS|Reliance Steel & Aluminum Co.|73.04|5676143131.12|n/a|1994|Basic Industries|Metal Fabrications|http://www.nasdaq.com/symbol/rs|
RNR|RenaissanceRe Holdings Ltd.|103.98|4216278365.28|n/a|n/a|Finance|Property-Casualty Insurers|http://www.nasdaq.com/symbol/rnr|
RNR^C|RenaissanceRe Holdings Ltd.|24.73|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/rnr^c|
RNR^E|RenaissanceRe Holdings Ltd.|22.21|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/rnr^e|
SOL|Renesola Ltd.|2.75|249425000|n/a|2008|Technology|Semiconductors|http://www.nasdaq.com/symbol/sol|
RENN|Renren Inc.|3.46|1263663300.22|n/a|2011|Technology|EDP Services|http://www.nasdaq.com/symbol/renn|
RNF|Rentech Nitrogen Partners, L.P.|16.41|638185687.68|n/a|2011|Basic Industries|Agricultural Chemicals|http://www.nasdaq.com/symbol/rnf|
RSG|Republic Services, Inc.|35.38|12607845985.36|n/a|1998|Public Utilities|Environmental Services|http://www.nasdaq.com/symbol/rsg|
RMD|ResMed Inc.|50.21|7046018405.38|n/a|n/a|Health Care|Medical/Dental Instruments|http://www.nasdaq.com/symbol/rmd|
REN           |Resolute Energy Corporation|8.48|660773260|n/a|n/a|Energy|Oil & Gas Production|http://www.nasdaq.com/symbol/ren           |
REN/WS|Resolute Energy Corporation|0.07|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/ren/ws|
RFP|Resolute Forest Products Inc.|15.17|1436493583.67|n/a|n/a|Basic Industries|Paper|http://www.nasdaq.com/symbol/rfp|
RSO|Resource Capital Corp.|5.76|744179736.96|n/a|2006|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/rso|
RSO^A|Resource Capital Corp.|24.65|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/rso^a|
RSO^B|Resource Capital Corp.|23.9|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/rso^b|
RH|Restoration Hardware Holdings Inc.|65.96|2597071113|n/a|2012|Consumer Services|Other Specialty Stores|http://www.nasdaq.com/symbol/rh|
RPAI|Retail Properties of America, Inc.|14.99|3546061322.04|n/a|2012|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/rpai|
RPAI^A|Retail Properties of America, Inc.|26.1501|0|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/rpai^a|
REV|Revlon, Inc.|30.64|1604212290.72|n/a|1996|Consumer Non-Durables|Package Goods/Cosmetics|http://www.nasdaq.com/symbol/rev|
REX|REX American Resources Corporation|71.76|586664981.76|n/a|n/a|Basic Industries|Major Chemicals|http://www.nasdaq.com/symbol/rex|
REXR|Rexford Industrial Realty, Inc.|13.98|358212252.12|n/a|2013|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/rexr|
RXN|Rexnord Corporation|25.4|2570901589.2|n/a|2012|Technology|Industrial Machinery/Components|http://www.nasdaq.com/symbol/rxn|
RAI|Reynolds American Inc|59.61|31952573702.31|n/a|n/a|Consumer Non-Durables|Farming/Seeds/Milling|http://www.nasdaq.com/symbol/rai|
RNO|Rhino Resource Partners LP|13.19|383540574.27|n/a|2010|Energy|Coal Mining|http://www.nasdaq.com/symbol/rno|
RICE|Rice Energy Inc.|31.1|3965990491|n/a|2014|Energy|Oil & Gas Production|http://www.nasdaq.com/symbol/rice|
RNG|Ringcentral, Inc.|12.54|840006759.9|n/a|2013|Technology|EDP Services|http://www.nasdaq.com/symbol/rng|
RIOM|Rio Alto Mining Limited|1.62|286720044.84|n/a|n/a|Basic Industries|Precious Metals|http://www.nasdaq.com/symbol/riom|
RIO|Rio Tinto Plc|53.51|99589341180.87|n/a|2002|Basic Industries|Precious Metals|http://www.nasdaq.com/symbol/rio|
RBA|Ritchie Bros. Auctioneers Incorporated|23.1|2475599649.6|n/a|n/a|Miscellaneous|Business Services|http://www.nasdaq.com/symbol/rba|
RAD|Rite Aid Corporation|8.38|8174134716.06|n/a|n/a|Health Care|Medical/Nursing Services|http://www.nasdaq.com/symbol/rad|
RLI|RLI Corp.|44.73|1922935587.93|n/a|n/a|Finance|Property-Casualty Insurers|http://www.nasdaq.com/symbol/rli|
RLJ|RLJ Lodging Trust|27.8|3416648078|n/a|2011|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/rlj|
